cpu_thermal,sbs-1-000b,sbs-1-000b/current_now,CROS_USB_PD_CHARGER0/voltage_now,sbs-1-000b/voltage_now,sbs-1-000b/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,cpu2/scaling_cur_freq,cpu3/scaling_cur_freq,
46481,26500,-498000,0,11773000,63,1703000,1703000,2106000,2106000,
47419,26500,-542000,0,11764000,63,1703000,1703000,2106000,2106000,
43550,26500,-396000,0,11801000,63,1703000,1703000,2106000,2106000,
42729,26500,-420000,0,11809000,63,1703000,1703000,2106000,2106000,
42612,26500,-400000,0,11800000,63,1703000,1703000,2106000,2106000,
41088,26500,-369000,0,11816000,63,1703000,1703000,2106000,2106000,
39681,26500,-298000,0,11822000,63,1703000,1703000,2106000,2106000,
39564,26500,-295000,0,11815000,63,1703000,1703000,2106000,2106000,
40384,26500,-413000,0,11819000,63,1703000,1703000,2106000,2106000,
40971,26500,-352000,0,11818000,63,1703000,1703000,2106000,2106000,
41791,26500,-428000,0,11788000,63,1703000,1703000,2106000,2106000,
40502,26500,-366000,0,11809000,63,1703000,1703000,2106000,2106000,
38860,26500,-311000,0,11824000,63,507000,507000,702000,702000,
38743,26500,-333000,0,11824000,63,1703000,1703000,2106000,2106000,
39212,26500,-343000,0,11822000,63,1703000,1703000,2106000,2106000,
37922,26500,-298000,0,11824000,63,507000,507000,702000,702000,
38626,26500,-311000,0,11826000,63,1703000,1703000,2106000,2106000,
40150,26500,-352000,0,11800000,63,1703000,1703000,2106000,2106000,
40150,26500,-418000,0,11796000,63,1703000,1703000,2106000,2106000,
39915,26500,-455000,0,11792000,63,1001000,1001000,702000,702000,
39798,26500,-435000,0,11791000,63,507000,507000,1001000,1001000,
40150,26500,-363000,0,11797000,63,1703000,1703000,2106000,2106000,
40150,26500,-412000,0,11790000,63,1703000,1703000,2106000,2106000,
44136,26500,-572000,0,11785000,63,1703000,1703000,2106000,2106000,
44136,26500,-513000,0,11786000,63,1703000,1703000,2106000,2106000,
43198,26500,-433000,0,11793000,63,1703000,1703000,2106000,2106000,
41205,26500,-373000,0,11792000,63,1703000,1703000,2106000,2106000,
41088,26500,-398000,0,11795000,63,1703000,1703000,2106000,2106000,
40971,26500,-415000,0,11816000,63,507000,507000,2106000,2106000,
39915,26500,-369000,0,11813000,63,1703000,1703000,2106000,2106000,
39564,26500,-365000,0,11809000,63,1703000,1703000,2106000,2106000,
40033,26500,-351000,0,11816000,63,1703000,1703000,2106000,2106000,
38743,26500,-318000,0,11817000,63,1703000,1703000,2106000,2106000,
38391,26500,-327000,0,11816000,63,1703000,1703000,2106000,2106000,
43902,26500,-636000,0,11775000,63,1703000,1703000,2106000,2106000,
41674,26500,-492000,0,11795000,63,507000,507000,2106000,2106000,
40736,26500,-438000,0,11800000,63,1001000,1001000,702000,702000,
40502,26500,-432000,0,11786000,63,1209000,1209000,507000,507000,
40853,26500,-431000,0,11792000,63,1105000,1105000,702000,702000,
40619,26500,-434000,0,11789000,63,1105000,1105000,702000,702000,
40619,26500,-431000,0,11791000,63,1209000,1209000,507000,507000,
40736,26500,-428000,0,11794000,63,1209000,1209000,507000,507000,
40619,26500,-433000,0,11794000,63,507000,507000,2106000,2106000,
40971,26500,-428000,0,11788000,63,507000,507000,1001000,1001000,
40853,26500,-425000,0,11789000,63,1508000,1508000,702000,702000,
40736,26500,-428000,0,11793000,63,507000,507000,1001000,1001000,
40502,26500,-431000,0,11789000,63,702000,702000,1001000,1001000,
40619,26500,-426000,0,11799000,63,1105000,1105000,702000,702000,
40502,26500,-422000,0,11799000,63,1001000,1001000,2106000,2106000,
40736,26500,-435000,0,11787000,63,1001000,1001000,507000,507000,
40853,26500,-425000,0,11798000,63,1105000,1105000,702000,702000,
40853,26500,-431000,0,11804000,63,1105000,1105000,702000,702000,
40502,26500,-427000,0,11804000,62,1105000,1105000,507000,507000,
40853,26500,-433000,0,11792000,63,1508000,1508000,507000,507000,
40736,26500,-429000,0,11798000,63,1508000,1508000,507000,507000,
42495,26500,-472000,0,11770000,63,1703000,1703000,2106000,2106000,
42495,26500,-520000,0,11786000,63,1703000,1703000,2106000,2106000,
43785,26500,-487000,0,11785000,63,1703000,1703000,2106000,2106000,
44254,26500,-517000,0,11770000,63,1703000,1703000,2106000,2106000,
41909,26500,-432000,0,11795000,63,507000,507000,1001000,1001000,
41322,26500,-432000,0,11794000,63,702000,702000,702000,702000,
41088,26500,-434000,0,11802000,63,507000,507000,2106000,2106000,
41205,26500,-433000,0,11800000,63,507000,507000,702000,702000,
43433,26500,-519000,0,11763000,63,1703000,1703000,2106000,2106000,
43667,26500,-518000,0,11774000,63,1703000,1703000,2106000,2106000,
44019,26500,-506000,0,11773000,63,1703000,1703000,2106000,2106000,
44488,26600,-543000,0,11763000,63,1703000,1703000,2106000,2106000,
43667,26500,-482000,0,11776000,63,1703000,1703000,2106000,2106000,
45192,26500,-547000,0,11768000,63,1703000,1703000,2106000,2106000,
45426,26600,-542000,0,11770000,63,1703000,1703000,2106000,2106000,
45895,26600,-543000,0,11774000,63,1703000,1703000,2106000,2106000,
46130,26600,-537000,0,11770000,63,1703000,1703000,2106000,2106000,
45895,26600,-538000,0,11765000,63,1703000,1703000,2106000,2106000,
45543,26600,-541000,0,11784000,63,1703000,1703000,2106000,2106000,
42847,26600,-462000,0,11781000,63,1001000,1001000,1001000,1001000,
42143,26500,-466000,0,11784000,63,507000,507000,1001000,1001000,
41909,26500,-458000,0,11790000,63,1209000,1209000,1001000,1001000,
41791,26500,-468000,0,11788000,63,507000,507000,1001000,1001000,
41791,26600,-464000,0,11779000,63,1001000,1001000,702000,702000,
41674,26600,-409000,0,11786000,63,1105000,1105000,507000,507000,
41440,26600,-428000,0,11787000,63,507000,507000,702000,702000,
41440,26600,-428000,0,11788000,63,507000,507000,2106000,2106000,
41322,26600,-423000,0,11788000,63,1105000,1105000,507000,507000,
41205,26600,-461000,0,11791000,63,1001000,1001000,702000,702000,
41205,26600,-425000,0,11783000,63,1001000,1001000,507000,507000,
40971,26600,-427000,0,11786000,63,507000,507000,1001000,1001000,
41205,26600,-425000,0,11792000,63,1300000,1300000,507000,507000,
41088,26600,-446000,0,11788000,63,1001000,1001000,507000,507000,
40971,26600,-423000,0,11793000,63,1001000,1001000,702000,702000,
41088,26600,-422000,0,11789000,63,1001000,1001000,507000,507000,
41088,26600,-422000,0,11801000,63,1209000,1209000,507000,507000,
41322,26600,-421000,0,11790000,63,1001000,1001000,507000,507000,
41088,26600,-423000,0,11801000,63,1105000,1105000,507000,507000,
41205,26600,-428000,0,11801000,63,1105000,1105000,702000,702000,
41088,26600,-426000,0,11800000,63,1001000,1001000,702000,702000,
41088,26600,-429000,0,11785000,63,507000,507000,1001000,1001000,
41088,26600,-427000,0,11788000,63,507000,507000,2106000,2106000,
40853,26600,-429000,0,11799000,63,1001000,1001000,702000,702000,
40971,26600,-432000,0,11786000,63,507000,507000,1001000,1001000,
41088,26600,-425000,0,11791000,63,507000,507000,1001000,1001000,
41088,26600,-427000,0,11795000,63,1001000,1001000,507000,507000,
40971,26600,-444000,0,11796000,63,1105000,1105000,507000,507000,
40853,26600,-425000,0,11794000,63,1105000,1105000,507000,507000,
40853,26600,-421000,0,11793000,63,1001000,1001000,507000,507000,
43550,26600,-533000,0,11769000,63,1703000,1703000,2106000,2106000,
44254,26600,-556000,0,11774000,63,1703000,1703000,2106000,2106000,
47888,26600,-550000,0,11756000,63,1703000,1703000,2106000,2106000,
46716,26600,-524000,0,11754000,63,1703000,1703000,2106000,2106000,
45661,26600,-544000,0,11768000,63,1703000,1703000,2106000,2106000,
45778,26600,-524000,0,11763000,63,1703000,1703000,2106000,2106000,
45074,26600,-536000,0,11768000,63,1703000,1703000,2106000,2106000,
46130,26600,-532000,0,11767000,63,1703000,1703000,2106000,2106000,
45309,26600,-517000,0,11764000,63,1703000,1703000,2106000,2106000,
45661,26600,-504000,0,11769000,63,1703000,1703000,2106000,2106000,
46130,26600,-523000,0,11774000,63,1703000,1703000,2106000,2106000,
43433,26600,-443000,0,11775000,63,1001000,1001000,702000,702000,
46130,26600,-572000,0,11766000,63,1703000,1703000,2106000,2106000,
46012,26600,-599000,0,11763000,63,1703000,1703000,2106000,2106000,
42847,26600,-363000,0,11803000,63,1703000,1703000,2106000,2106000,
41674,26600,-370000,0,11804000,63,1703000,1703000,2106000,2106000,
46950,26600,-504000,0,11726000,63,1703000,1703000,2106000,2106000,
49647,26600,-558000,0,11745000,63,1703000,1703000,2106000,2106000,
46364,26600,-513000,0,11754000,63,1703000,1703000,2106000,2106000,
42964,26600,-349000,0,11787000,63,1703000,1703000,2106000,2106000,
41791,26600,-316000,0,11784000,63,1703000,1703000,2106000,2106000,
41557,26600,-388000,0,11806000,63,1703000,1703000,2106000,2106000,
41322,26600,-395000,0,11792000,63,1703000,1703000,2106000,2106000,
42143,26600,-339000,0,11786000,63,1703000,1703000,2106000,2106000,
42847,26600,-466000,0,11782000,63,1703000,1703000,2106000,2106000,
42964,26600,-423000,0,11785000,63,1703000,1703000,2106000,2106000,
42260,26600,-463000,0,11780000,63,1703000,1703000,2106000,2106000,
42260,26600,-459000,0,11773000,62,1703000,1703000,2106000,2106000,
41909,26600,-461000,0,11786000,63,1703000,1703000,2106000,2106000,
40267,26600,-380000,0,11800000,63,1703000,1703000,2106000,2106000,
44840,26600,-659000,0,11752000,63,1703000,1703000,2106000,2106000,
44957,26600,-570000,0,11752000,63,1703000,1703000,2106000,2106000,
44957,26600,-538000,0,11754000,63,1703000,1703000,2106000,2106000,
45426,26600,-567000,0,11754000,63,1703000,1703000,2106000,2106000,
45895,26600,-526000,0,11746000,63,1703000,1703000,2106000,2106000,
45895,26600,-538000,0,11748000,63,1703000,1703000,2106000,2106000,
45661,26600,-538000,0,11749000,63,1703000,1703000,2106000,2106000,
45895,26600,-551000,0,11758000,63,1703000,1703000,2106000,2106000,
45426,26600,-504000,0,11761000,63,1703000,1703000,2106000,2106000,
45778,26600,-537000,0,11762000,63,1703000,1703000,2106000,2106000,
45074,26600,-515000,0,11770000,63,1703000,1703000,2106000,2106000,
45778,26600,-490000,0,11766000,63,1703000,1703000,2106000,2106000,
46247,26600,-513000,0,11751000,63,1703000,1703000,2106000,2106000,
45895,26600,-521000,0,11765000,63,1703000,1703000,2106000,2106000,
45192,26600,-511000,0,11764000,63,1703000,1703000,2106000,2106000,
45426,26700,-523000,0,11767000,63,1703000,1703000,1001000,1001000,
44605,26600,-462000,0,11791000,63,1703000,1703000,2106000,2106000,
45543,26700,-542000,0,11773000,63,1703000,1703000,2106000,2106000,
43198,26700,-433000,0,11787000,63,507000,507000,702000,702000,
44840,26600,-512000,0,11765000,63,1703000,1703000,2106000,2106000,
44723,26600,-469000,0,11769000,63,1703000,1703000,2106000,2106000,
44957,26700,-517000,0,11774000,63,1001000,1001000,1404000,1404000,
46012,26700,-544000,0,11763000,63,1703000,1703000,2106000,2106000,
44605,26600,-458000,0,11759000,63,1703000,1703000,2106000,2106000,
45778,26600,-541000,0,11762000,63,1703000,1703000,2106000,2106000,
43433,26600,-440000,0,11786000,63,702000,702000,702000,702000,
44136,26700,-447000,0,11749000,63,1703000,1703000,2106000,2106000,
45309,26600,-554000,0,11762000,63,1703000,1703000,2106000,2106000,
44957,26700,-533000,0,11772000,63,1703000,1703000,2106000,2106000,
45661,26700,-537000,0,11763000,63,1703000,1703000,2106000,2106000,
45426,26700,-523000,0,11768000,63,1703000,1703000,2106000,2106000,
43550,26700,-376000,0,11785000,63,1703000,1703000,2106000,2106000,
43081,26700,-377000,0,11769000,63,1703000,1703000,2106000,2106000,
43316,26700,-486000,0,11799000,63,1703000,1703000,2106000,2106000,
42612,26700,-426000,0,11791000,63,1703000,1703000,2106000,2106000,
50351,26700,-705000,0,11741000,63,1703000,1703000,2106000,2106000,
47185,26700,-605000,0,11753000,63,507000,507000,1001000,1001000,
43316,26700,-438000,0,11776000,63,507000,507000,702000,702000,
42847,26700,-431000,0,11769000,63,1703000,1703000,702000,702000,
42260,26700,-427000,0,11783000,63,1209000,1209000,507000,507000,
42026,26700,-431000,0,11782000,63,1001000,1001000,507000,507000,
42260,26700,-441000,0,11790000,63,1105000,1105000,507000,507000,
41909,26700,-427000,0,11786000,63,1001000,1001000,702000,702000,
42378,26700,-451000,0,11792000,63,507000,507000,1001000,1001000,
41674,26700,-435000,0,11789000,63,1001000,1001000,702000,702000,
41674,26700,-432000,0,11787000,63,1001000,1001000,507000,507000,
41674,26700,-423000,0,11790000,63,1105000,1105000,507000,507000,
41557,26700,-437000,0,11778000,63,507000,507000,702000,702000,
41205,26700,-426000,0,11786000,63,702000,702000,2106000,2106000,
41674,26700,-455000,0,11781000,63,507000,507000,1001000,1001000,
41322,26700,-429000,0,11785000,63,1001000,1001000,2106000,2106000,
43316,26700,-437000,0,11732000,63,1300000,1300000,2106000,2106000,
41322,26700,-459000,0,11785000,63,1001000,1001000,702000,702000,
41557,26700,-463000,0,11773000,63,507000,507000,1001000,1001000,
42378,26700,-463000,0,11768000,63,1703000,1703000,2106000,2106000,
46716,26700,-535000,0,11730000,63,1209000,1209000,2106000,2106000,
43902,26700,-469000,0,11773000,63,1703000,1703000,2106000,2106000,
41909,26700,-413000,0,11798000,63,1703000,1703000,2106000,2106000,
48709,26700,-487000,0,11744000,63,1703000,1703000,2106000,2106000,
51523,26700,-644000,0,11725000,63,1703000,1703000,2106000,2106000,
47654,26700,-564000,0,11741000,63,1703000,1703000,2106000,2106000,
46950,26700,-545000,0,11759000,63,1703000,1703000,2106000,2106000,
47068,26700,-590000,0,11753000,63,1703000,1703000,2106000,2106000,
46599,26700,-558000,0,11759000,63,1703000,1703000,2106000,2106000,
46130,26700,-517000,0,11757000,63,1703000,1703000,2106000,2106000,
46716,26700,-575000,0,11741000,63,1703000,1703000,2106000,2106000,
52344,26700,-713000,0,11716000,63,1703000,1703000,2106000,2106000,
51289,26700,-648000,0,11731000,63,1703000,1703000,2106000,2106000,
45661,26700,-549000,0,11776000,63,507000,507000,1001000,1001000,
44371,26700,-449000,0,11770000,63,1105000,1105000,1001000,1001000,
44371,26700,-445000,0,11763000,63,1001000,1001000,1209000,1209000,
43667,26700,-477000,0,11772000,63,702000,702000,2106000,2106000,
43198,26700,-451000,0,11767000,63,702000,702000,702000,702000,
43081,26700,-449000,0,11768000,63,1001000,1001000,507000,507000,
42729,26700,-463000,0,11776000,63,702000,702000,1001000,1001000,
42729,26700,-450000,0,11768000,63,1300000,1300000,507000,507000,
42847,26700,-444000,0,11771000,63,1508000,1508000,2106000,2106000,
43785,26700,-526000,0,11770000,63,507000,507000,2106000,2106000,
45309,26700,-474000,0,11758000,63,1703000,1703000,2106000,2106000,
45895,26700,-513000,0,11767000,63,1703000,1703000,2106000,2106000,
45778,26700,-506000,0,11767000,63,1703000,1703000,2106000,2106000,
47888,26700,-518000,0,11755000,63,1703000,1703000,2106000,2106000,
44019,26700,-383000,0,11784000,63,1703000,1703000,2106000,2106000,
44136,26700,-342000,0,11785000,63,1703000,1703000,2106000,2106000,
41322,26700,-340000,0,11782000,63,507000,507000,1209000,1209000,
41557,26700,-365000,0,11789000,63,1703000,1703000,2106000,2106000,
40971,26700,-359000,0,11798000,63,1703000,1703000,2106000,2106000,
44605,26700,-348000,0,11783000,63,1703000,1703000,2106000,2106000,
41322,26700,-308000,0,11803000,63,1703000,1703000,2106000,2106000,
41322,26700,-373000,0,11763000,63,1703000,1703000,2106000,2106000,
42378,26700,-463000,0,11780000,63,507000,507000,1612000,1612000,
46599,26700,-487000,0,11724000,63,1703000,1703000,2106000,2106000,
46247,26700,-569000,0,11737000,63,1703000,1703000,2106000,2106000,
44840,26700,-515000,0,11755000,63,1703000,1703000,2106000,2106000,
45778,26700,-525000,0,11733000,63,1703000,1703000,2106000,2106000,
44840,26700,-493000,0,11755000,63,1703000,1703000,2106000,2106000,
45661,26700,-544000,0,11750000,63,1703000,1703000,2106000,2106000,
45426,26700,-490000,0,11750000,63,1703000,1703000,2106000,2106000,
43667,26700,-490000,0,11781000,63,1001000,1001000,1001000,1001000,
43902,26700,-446000,0,11772000,63,1703000,1703000,2106000,2106000,
44840,26700,-493000,0,11784000,63,1703000,1703000,2106000,2106000,
45661,26700,-352000,0,11768000,63,1105000,1105000,2106000,2106000,
43081,26700,-604000,0,11767000,63,507000,507000,1001000,1001000,
42143,26700,-333000,0,11769000,63,1703000,1703000,2106000,2106000,
41440,26700,-433000,0,11795000,63,1703000,1703000,2106000,2106000,
40853,26700,-407000,0,11795000,63,1703000,1703000,2106000,2106000,
41440,26700,-406000,0,11767000,63,1703000,1703000,2106000,2106000,
47654,26700,-576000,0,11727000,63,1703000,1703000,2106000,2106000,
47302,26700,-615000,0,11724000,63,1703000,1703000,2106000,2106000,
46247,26700,-623000,0,11733000,63,1001000,1001000,2106000,2106000,
48357,26700,-634000,0,11729000,63,1703000,1703000,2106000,2106000,
48123,26700,-618000,0,11729000,63,1703000,1703000,2106000,2106000,
44488,26700,-484000,0,11758000,63,1703000,1703000,2106000,2106000,
45192,26700,-537000,0,11730000,63,1703000,1703000,2106000,2106000,
48123,26700,-649000,0,11744000,63,1703000,1703000,2106000,2106000,
47771,26700,-554000,0,11761000,63,1703000,1703000,2106000,2106000,
45426,26700,-501000,0,11760000,63,1703000,1703000,2106000,2106000,
44957,26700,-478000,0,11768000,63,1703000,1703000,2106000,2106000,
43081,26700,-426000,0,11767000,63,1703000,1703000,2106000,2106000,
42495,26700,-388000,0,11795000,63,1703000,1703000,2106000,2106000,
41440,26700,-432000,0,11794000,63,507000,507000,507000,507000,
42378,26700,-443000,0,11766000,63,702000,702000,702000,702000,
40033,26700,-311000,0,11799000,63,507000,507000,507000,507000,
38977,26700,-310000,0,11801000,63,507000,507000,507000,507000,
38743,26700,-309000,0,11801000,63,1703000,1703000,2106000,2106000,
39446,26700,-315000,0,11795000,63,1703000,1703000,2106000,2106000,
46247,26700,-593000,0,11711000,63,1703000,1703000,2106000,2106000,
44723,26700,-548000,0,11744000,63,1703000,1703000,2106000,2106000,
45426,26700,-568000,0,11735000,63,1703000,1703000,2106000,2106000,
45074,26700,-549000,0,11764000,63,1703000,1703000,2106000,2106000,
46130,26700,-558000,0,11767000,63,1001000,1001000,1807000,1807000,
45192,26700,-462000,0,11752000,62,1703000,1703000,2106000,2106000,
43316,26700,-446000,0,11769000,62,1703000,1703000,702000,702000,
42612,26700,-433000,0,11769000,62,1508000,1508000,702000,702000,
42378,26700,-415000,0,11774000,62,1001000,1001000,2106000,2106000,
42143,26700,-431000,0,11778000,62,1001000,1001000,507000,507000,
42260,26700,-435000,0,11781000,62,1001000,1001000,702000,702000,
41909,26700,-433000,0,11778000,62,1001000,1001000,507000,507000,
41674,26700,-435000,0,11775000,62,1105000,1105000,507000,507000,
41674,26700,-431000,0,11768000,62,507000,507000,1001000,1001000,
41674,26700,-432000,0,11782000,62,1001000,1001000,702000,702000,
41674,26700,-427000,0,11783000,62,1209000,1209000,2106000,2106000,
41791,26700,-429000,0,11782000,62,1001000,1001000,507000,507000,
41674,26700,-426000,0,11783000,62,1209000,1209000,507000,507000,
41909,26700,-427000,0,11780000,62,1001000,1001000,507000,507000,
41557,26700,-434000,0,11780000,62,1703000,1703000,702000,702000,
41205,26700,-394000,0,11784000,62,1105000,1105000,507000,507000,
41674,26700,-428000,0,11782000,62,1001000,1001000,507000,507000,
41674,26700,-434000,0,11774000,62,507000,507000,2106000,2106000,
41557,26700,-437000,0,11779000,62,507000,507000,702000,702000,
41674,26700,-438000,0,11780000,62,507000,507000,702000,702000,
41440,26700,-438000,0,11779000,62,507000,507000,1001000,1001000,
41557,26700,-432000,0,11768000,62,507000,507000,1001000,1001000,
41440,26700,-435000,0,11780000,62,507000,507000,2106000,2106000,
41557,26700,-433000,0,11775000,62,1300000,1300000,507000,507000,
41791,26700,-433000,0,11783000,62,1703000,1703000,702000,702000,
41557,26700,-433000,0,11769000,62,1105000,1105000,507000,507000,
41557,26700,-423000,0,11770000,62,1105000,1105000,507000,507000,
41322,26700,-426000,0,11774000,62,1001000,1001000,702000,702000,
41322,26700,-428000,0,11767000,62,1105000,1105000,702000,702000,
