INT3400 Thermal,TSR0,TSR1,TSR2,B0DB,soc_dts0,soc_dts1,BAT0/current_now,BAT0/voltage_now,BAT0/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,
20000,34800,30800,31800,50000,40000,44000,583000,11322000,47,2582300,2582234,
20000,34800,30800,31800,50000,40000,44000,589000,11332000,47,2582300,2582300,
20000,34800,30800,31800,49000,40000,44000,582000,11349000,47,2582300,2582365,
20000,34800,30800,31800,50000,40000,44000,573000,11335000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,568000,11352000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,584000,11333000,47,2582234,2582300,
20000,34800,30800,31800,50000,40000,44000,570000,11321000,47,2582365,2582300,
20000,34800,30800,31800,50000,40000,44000,571000,11356000,47,2582234,2582300,
20000,34800,30800,31800,50000,40000,44000,571000,11316000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,572000,11327000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,579000,11338000,47,2582300,2582300,
20000,34800,30800,32800,50000,40000,44000,572000,11338000,47,2582300,2582300,
20000,34800,30800,32800,50000,40000,44000,582000,11322000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,571000,11355000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,571000,11329000,47,2582300,2582234,
20000,34800,30800,31800,50000,40000,44000,571000,11335000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,580000,11347000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,584000,11312000,47,2582300,2582300,
20000,34800,30800,31800,50000,41000,44000,585000,11322000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,571000,11355000,47,2582300,2582300,
20000,34800,30800,31800,50000,40000,44000,571000,11320000,47,2582300,2582234,
20000,34800,30800,32800,50000,40000,44000,571000,11343000,47,2582300,2582430,
20000,34800,30800,31800,50000,40000,44000,571000,11348000,47,2582300,2582300,
20000,34800,30800,32800,50000,40000,44000,571000,11317000,47,2582300,2582300,
20000,34800,30800,32800,50000,40000,44000,568000,11345000,47,2582300,2582300,
20000,34800,30800,32800,50000,40000,44000,570000,11339000,47,2582300,2582300,
20000,34800,30800,31800,50000,41000,44000,570000,11322000,47,2582300,2582300,
20000,34800,30800,32800,50000,41000,44000,594000,11339000,47,2582300,2582300,
20000,34800,30800,32800,50000,40000,44000,607000,11345000,47,2582300,2582300,
20000,35800,30800,31800,50000,41000,44000,582000,11310000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,582000,11343000,47,2582300,2582300,
20000,35800,30800,32800,50000,40000,44000,579000,11326000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11327000,47,2582234,2582300,
20000,35800,30800,32800,50000,41000,44000,577000,11339000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,585000,11320000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,568000,11318000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,577000,11346000,47,2582300,2582300,
20000,35800,30800,31800,50000,41000,44000,578000,11317000,47,2582234,2582300,
20000,35800,30800,32800,50000,41000,44000,579000,11332000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11329000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,585000,11309000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11347000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,570000,11326000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,577000,11323000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,572000,11335000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,572000,11336000,47,2582234,2582300,
20000,35800,30800,32800,50000,41000,45000,601000,11307000,47,2582365,2582300,
20000,35800,30800,32800,50000,41000,44000,588000,11348000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,578000,11313000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,579000,11335000,47,2582365,2582300,
20000,35800,30800,32800,50000,41000,44000,588000,11342000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,589000,11315000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,578000,11319000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11349000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,589000,11310000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,571000,11343000,47,2582300,2582234,
20000,35800,30800,32800,50000,41000,44000,606000,11342000,47,2582234,2582300,
20000,35800,30800,32800,51000,41000,44000,588000,11305000,47,2582300,2582234,
20000,35800,30800,32800,50000,41000,44000,580000,11346000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,580000,11326000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,588000,11327000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11333000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,592000,11333000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,580000,11316000,47,2582234,2582300,
20000,35800,30800,32800,51000,41000,44000,586000,11339000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,572000,11317000,47,2582300,2582234,
20000,35800,30800,32800,51000,41000,44000,576000,11336000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,574000,11330000,47,2582234,2582300,
20000,35800,30800,32800,50000,41000,44000,576000,11315000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,571000,11349000,47,2582300,2582234,
20000,35800,30800,32800,50000,41000,44000,572000,11342000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,574000,11330000,47,2582300,2582234,
20000,35800,30800,32800,50000,41000,44000,586000,11327000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,571000,11334000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11316000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11329000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11323000,47,2582234,2582300,
20000,35800,30800,32800,51000,41000,44000,583000,11320000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,585000,11330000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,571000,11333000,47,2582234,2582300,
20000,35800,30800,32800,50000,41000,45000,573000,11312000,47,2582300,2582234,
20000,35800,30800,32800,51000,41000,44000,570000,11348000,47,2582234,2582300,
20000,35800,30800,32800,51000,41000,44000,572000,11314000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,572000,11327000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,572000,11342000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,573000,11306000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,573000,11334000,47,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,573000,11336000,47,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,574000,11326000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,572000,11316000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,573000,11345000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,572000,11310000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,573000,11325000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,574000,11339000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,580000,11310000,46,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,595000,11337000,46,2582300,2582300,
20000,35800,30800,32800,50000,41000,44000,586000,11341000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,588000,11309000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,571000,11337000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,572000,11332000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,44000,571000,11316000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,594000,11332000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,686000,11301000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11316000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,578000,11334000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,574000,11339000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,572000,11307000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,573000,11330000,46,2582300,2582234,
20000,35800,30800,32800,51000,41000,45000,572000,11323000,46,2582300,2582300,
20000,35800,30800,32800,52000,41000,45000,572000,11326000,46,2582300,2582234,
20000,35800,30800,32800,52000,41000,45000,602000,11327000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,606000,11305000,46,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,591000,11337000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,585000,11318000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11312000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11328000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11329000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,585000,11310000,46,2582300,2582300,
20000,35800,30800,32800,52000,41000,45000,595000,11300000,46,2582300,2582300,
20000,35800,30800,32800,52000,41000,45000,606000,11326000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,609000,11310000,46,2582234,2582300,
20000,35800,30800,32800,51000,41000,45000,586000,11341000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,596000,11331000,46,2582300,2582234,
20000,35800,30800,32800,51000,41000,44000,583000,11310000,46,2582234,2582300,
20000,35800,30800,32800,51000,41000,45000,584000,11324000,46,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,582000,11329000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,577000,11309000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,591000,11325000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,583000,11309000,46,2582234,2582300,
20000,35800,30800,32800,51000,41000,45000,585000,11315000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,588000,11337000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,584000,11323000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,591000,11307000,46,2582300,2582300,
20000,35800,30800,32800,52000,41000,45000,582000,11321000,46,2582234,2582300,
20000,35800,30800,32800,52000,41000,45000,604000,11325000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,583000,11305000,46,2582300,2582365,
20000,35800,30800,32800,51000,41000,45000,585000,11335000,46,2582234,2582234,
20000,35800,30800,32800,50000,41000,45000,583000,11303000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,591000,11323000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,579000,11332000,46,2582234,2582300,
20000,35800,30800,32800,51000,41000,45000,573000,11318000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,589000,11306000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,577000,11341000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,577000,11302000,46,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,591000,11321000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11330000,46,2582234,2582300,
20000,35800,30800,32800,51000,41000,45000,589000,11299000,46,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,588000,11330000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,585000,11319000,46,2582300,2582234,
20000,35800,30800,32800,51000,41000,45000,574000,11310000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,577000,11310000,46,2582234,2582234,
20000,35800,30800,32800,50000,41000,45000,576000,11336000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,577000,11294000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,577000,11324000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,609000,11328000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,594000,11303000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,597000,11329000,46,2582300,2582234,
20000,35800,30800,32800,51000,41000,45000,586000,11333000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11298000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,576000,11333000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,573000,11318000,46,2582300,2582234,
20000,35800,30800,32800,51000,41000,45000,573000,11308000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,576000,11328000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,574000,11320000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,576000,11310000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,585000,11328000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,577000,11333000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11297000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,588000,11330000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,578000,11317000,46,2582300,2582300,
20000,35800,30800,32800,50000,41000,45000,580000,11313000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,573000,11324000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,588000,11306000,46,2582300,2582300,
20000,35800,30800,32800,51000,42000,45000,590000,11319000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,577000,11312000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,579000,11307000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,574000,11320000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,574000,11332000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,578000,11307000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,577000,11325000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,574000,11320000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,580000,11302000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,582000,11333000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,589000,11329000,46,2582300,2582234,
20000,35800,30800,33800,51000,41000,45000,574000,11302000,46,2582300,2582300,
20000,35800,31800,32800,54000,42000,46000,683000,11273000,46,2582300,2582234,
20000,35800,31800,32800,54000,42000,46000,703000,11283000,46,2582300,2582300,
20000,35800,30800,32800,52000,42000,46000,664000,11287000,46,2582300,2582300,
20000,35800,30800,32800,52000,42000,46000,651000,11302000,46,2582234,2582300,
20000,35800,30800,32800,52000,42000,45000,578000,11313000,46,2582300,2582300,
20000,35800,30800,33800,51000,42000,45000,578000,11301000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,574000,11333000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,578000,11304000,46,2582300,2582300,
20000,35800,31800,32800,51000,41000,45000,578000,11325000,46,2582300,2582300,
20000,35800,30800,33800,51000,42000,45000,584000,11331000,46,2582300,2582300,
20000,35800,30800,33800,51000,42000,45000,588000,11303000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,578000,11319000,46,2582300,2582234,
20000,35800,31800,33800,51000,41000,45000,586000,11331000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,578000,11303000,46,2582300,2582300,
20000,35800,30800,33800,51000,42000,45000,578000,11311000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,590000,11331000,46,2582300,2582300,
20000,35800,30800,33800,51000,42000,45000,585000,11295000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,576000,11320000,46,2582234,2582300,
20000,35800,30800,32800,51000,41000,45000,576000,11316000,46,2582300,2582300,
20000,35800,31800,32800,51000,41000,45000,577000,11314000,46,2582300,2582300,
20000,35800,31800,33800,52000,41000,45000,588000,11321000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,577000,11302000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,586000,11298000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,586000,11325000,46,2582300,2582300,
20000,35800,31800,33800,51000,41000,45000,602000,11316000,46,2582234,2582300,
20000,35800,31800,32800,51000,41000,45000,588000,11311000,46,2582300,2582300,
20000,35800,30800,32800,51000,41000,45000,576000,11320000,46,2582234,2582234,
20000,35800,31800,32800,51000,41000,45000,578000,11303000,46,2582300,2582300,
20000,35800,31800,33800,51000,41000,45000,580000,11333000,46,2582300,2582300,
20000,35800,31800,32800,51000,42000,45000,588000,11307000,46,2582300,2582300,
20000,35800,30800,33800,52000,42000,45000,578000,11308000,46,2582234,2582300,
20000,35800,31800,33800,51000,41000,45000,576000,11317000,46,2582300,2582300,
20000,35800,30800,33800,51000,41000,45000,574000,11331000,46,2582365,2582300,
20000,35800,30800,32800,51000,41000,45000,576000,11302000,46,2582300,2582234,
20000,35800,31800,32800,51000,42000,46000,606000,11301000,46,2582300,2582300,
20000,35800,30800,32800,51000,42000,45000,584000,11332000,46,2582300,2582300,
